"","t","date","dw","hour","dwh","total_electricity","cluster","outdoor_temp","cluster_hour","cluster_hour_int"
"1073",2016-02-14 17:00:00,2016-02-14,"7",18,162,2.33741307321453,"7",4.3,"Cl_7_h_18","155"
"1074",2016-02-14 18:00:00,2016-02-14,"7",19,163,1.78518212003704,"7",4.39375,"Cl_7_h_19","156"
"1075",2016-02-14 19:00:00,2016-02-14,"7",20,164,2.25977781391409,"7",4.58125,"Cl_7_h_20","158"
"1076",2016-02-14 20:00:00,2016-02-14,"7",21,165,2.01792922793715,"7",4.66,"Cl_7_h_21","159"
"1077",2016-02-14 08:00:00,2016-02-14,"7",9,153,1.65802192858903,"7",1.98125,"Cl_7_h_9","168"
"1078",2016-02-14 22:00:00,2016-02-14,"7",23,167,1.81532144476005,"7",4.66,"Cl_7_h_23","161"
"1079",2016-02-14 21:00:00,2016-02-14,"7",22,166,2.60445101236527,"7",4.66,"Cl_7_h_22","160"
"1080",2016-02-15 00:00:00,2016-02-15,"1",1,1,2.60017444383062,"1",4.43125,"Cl_1_h_1","2"
"1081",2016-02-15 01:00:00,2016-02-15,"1",2,2,2.2283523193911,"1",4.22875,"Cl_1_h_2","13"
"1082",2016-02-15 02:00:00,2016-02-15,"1",3,3,2.9966461209937,"1",4.13125,"Cl_1_h_3","18"
"1083",2016-02-14 23:00:00,2016-02-15,"1",0,0,3.37378562324402,"1",4.59125,"Cl_1_h_0","1"
"1084",2016-02-15 04:00:00,2016-02-15,"1",5,5,3.40625015644576,"1",4.02,"Cl_1_h_5","20"
"1085",2016-02-15 05:00:00,2016-02-15,"1",6,6,2.81437692205225,"1",4.02,"Cl_1_h_6","21"
"1086",2016-02-15 06:00:00,2016-02-15,"1",7,7,3.40951065318192,"1",4.00125,"Cl_1_h_7","22"
"1087",2016-02-15 03:00:00,2016-02-15,"1",4,4,3.70779027883406,"1",4.0575,"Cl_1_h_4","19"
"1088",2016-02-15 08:00:00,2016-02-15,"1",9,9,33.5138328882612,"1",4.02,"Cl_1_h_9","24"
"1089",2016-02-15 09:00:00,2016-02-15,"1",10,10,44.0295777174123,"1",4.10125,"Cl_1_h_10","3"
"1090",2016-02-15 10:00:00,2016-02-15,"1",11,11,42.8235311276132,"1",4.15,"Cl_1_h_11","4"
"1091",2016-02-15 07:00:00,2016-02-15,"1",8,8,51.0107261648642,"1",4.00875,"Cl_1_h_8","23"
"1092",2016-02-15 12:00:00,2016-02-15,"1",13,13,38.9320321277584,"1",4.4125,"Cl_1_h_13","6"
"1093",2016-02-15 13:00:00,2016-02-15,"1",14,14,40.7203653348841,"1",4.4075,"Cl_1_h_14","7"
"1094",2016-02-15 14:00:00,2016-02-15,"1",15,15,38.9882097096276,"1",4.21625,"Cl_1_h_15","8"
"1095",2016-02-15 15:00:00,2016-02-15,"1",16,16,38.3663194443512,"1",3.735,"Cl_1_h_16","9"
"1096",2016-02-15 16:00:00,2016-02-15,"1",17,17,38.9330158943715,"1",3.33625,"Cl_1_h_17","10"
"1097",2016-02-15 17:00:00,2016-02-15,"1",18,18,38.8605864063759,"1",3.21875,"Cl_1_h_18","11"
"1098",2016-02-15 18:00:00,2016-02-15,"1",19,19,25.6315345835352,"1",3.13125,"Cl_1_h_19","12"
"1099",2016-02-15 19:00:00,2016-02-15,"1",20,20,25.7544717940498,"1",3.04625,"Cl_1_h_20","14"
"1100",2016-02-15 20:00:00,2016-02-15,"1",21,21,23.7259308519577,"1",3.02,"Cl_1_h_21","15"
"1101",2016-02-15 21:00:00,2016-02-15,"1",22,22,0,"1",2.73875,"Cl_1_h_22","16"
"1102",2016-02-15 22:00:00,2016-02-15,"1",23,23,0.118218427278882,"1",2.33875,"Cl_1_h_23","17"
"1103",2016-02-15 11:00:00,2016-02-15,"1",12,12,41.5621094935792,"1",4.15,"Cl_1_h_12","5"
"1104",2016-02-15 23:00:00,2016-02-16,"2",0,24,0.0956638845392229,"2",2.1625,"Cl_2_h_0","25"
"1105",2016-02-16 01:00:00,2016-02-16,"2",2,26,0,"2",1.48625,"Cl_2_h_2","37"
"1106",2016-02-16 02:00:00,2016-02-16,"2",3,27,0.204301261284668,"2",1.085,"Cl_2_h_3","42"
"1107",2016-02-16 03:00:00,2016-02-16,"2",4,28,0.268784245169533,"2",0.61875,"Cl_2_h_4","43"
"1108",2016-02-16 04:00:00,2016-02-16,"2",5,29,0.9535433259838,"2",0.2325,"Cl_2_h_5","44"
"1109",2016-02-16 05:00:00,2016-02-16,"2",6,30,0.867680049038299,"2",0.10125,"Cl_2_h_6","45"
"1110",2016-02-16 06:00:00,2016-02-16,"2",7,31,1.25029677352266,"2",-0.085,"Cl_2_h_7","46"
"1111",2016-02-16 07:00:00,2016-02-16,"2",8,32,46.3444760351353,"2",-0.3025,"Cl_2_h_8","47"
"1112",2016-02-16 08:00:00,2016-02-16,"2",9,33,27.8839194445716,"2",-0.0825,"Cl_2_h_9","48"
"1113",2016-02-16 09:00:00,2016-02-16,"2",10,34,43.0928855373691,"2",0.38375,"Cl_2_h_10","27"
"1114",2016-02-16 10:00:00,2016-02-16,"2",11,35,39.5025244430182,"2",0.80375,"Cl_2_h_11","28"
"1115",2016-02-16 11:00:00,2016-02-16,"2",12,36,40.2128588816928,"2",1.2,"Cl_2_h_12","29"
"1116",2016-02-16 12:00:00,2016-02-16,"2",13,37,39.2104627774154,"2",1.4625,"Cl_2_h_13","30"
"1117",2016-02-16 00:00:00,2016-02-16,"2",1,25,0.103533581149214,"2",1.915,"Cl_2_h_1","26"
"1118",2016-02-16 14:00:00,2016-02-16,"2",15,39,37.2316466209657,"2",2.0125,"Cl_2_h_15","32"
"1119",2016-02-16 15:00:00,2016-02-16,"2",16,40,37.1805856519799,"2",2.02625,"Cl_2_h_16","33"
"1120",2016-02-16 16:00:00,2016-02-16,"2",17,41,35.6729516829085,"2",1.7425,"Cl_2_h_17","34"
"1121",2016-02-16 17:00:00,2016-02-16,"2",18,42,36.599902768041,"2",1.2575,"Cl_2_h_18","35"
"1122",2016-02-16 18:00:00,2016-02-16,"2",19,43,23.4443442406782,"2",1.12,"Cl_2_h_19","36"
"1123",2016-02-16 19:00:00,2016-02-16,"2",20,44,22.7880316751661,"2",1.01875,"Cl_2_h_20","38"
"1124",2016-02-16 20:00:00,2016-02-16,"2",21,45,22.6704832450029,"2",0.715,"Cl_2_h_21","39"
"1125",2016-02-16 21:00:00,2016-02-16,"2",22,46,0,"2",0.00499999999999996,"Cl_2_h_22","40"
"1126",2016-02-16 22:00:00,2016-02-16,"2",23,47,0,"2",-0.48375,"Cl_2_h_23","41"
"1127",2016-02-16 13:00:00,2016-02-16,"2",14,38,38.052574040789,"2",1.82375,"Cl_2_h_14","31"
"1128",2016-02-17 00:00:00,2016-02-17,"3",1,49,0.264546824711185,"3",-1.6925,"Cl_3_h_1","50"
"1129",2016-02-17 01:00:00,2016-02-17,"3",2,50,0,"3",-1.89875,"Cl_3_h_2","61"
"1130",2016-02-17 02:00:00,2016-02-17,"3",3,51,0.182405830083271,"3",-1.75625,"Cl_3_h_3","66"
"1131",2016-02-16 23:00:00,2016-02-17,"3",0,48,0,"3",-1.2325,"Cl_3_h_0","49"
"1132",2016-02-17 04:00:00,2016-02-17,"3",5,53,0.939039416579624,"3",-2.25375,"Cl_3_h_5","68"
"1133",2016-02-17 05:00:00,2016-02-17,"3",6,54,1.04269772531389,"3",-2.31,"Cl_3_h_6","69"
"1134",2016-02-17 06:00:00,2016-02-17,"3",7,55,0.788836426212735,"3",-2.31,"Cl_3_h_7","70"
"1135",2016-02-17 07:00:00,2016-02-17,"3",8,56,40.7192501047402,"3",-2.11,"Cl_3_h_8","71"
"1136",2016-02-17 08:00:00,2016-02-17,"3",9,57,24.3569391164792,"3",-1.68375,"Cl_3_h_9","72"
"1137",2016-02-17 09:00:00,2016-02-17,"3",10,58,35.1498519372007,"3",-0.5375,"Cl_3_h_10","51"
"1138",2016-02-17 10:00:00,2016-02-17,"3",11,59,35.304067716738,"3",0.78375,"Cl_3_h_11","52"
"1139",2016-02-17 11:00:00,2016-02-17,"3",12,60,33.9121577276573,"3",2.32375,"Cl_3_h_12","53"
"1140",2016-02-17 12:00:00,2016-02-17,"3",13,61,32.9440030415771,"3",3.23,"Cl_3_h_13","54"
"1141",2016-02-17 13:00:00,2016-02-17,"3",14,62,34.0065003081625,"3",3.4675,"Cl_3_h_14","55"
"1142",2016-02-17 14:00:00,2016-02-17,"3",15,63,32.7450673023516,"3",3.52,"Cl_3_h_15","56"
"1143",2016-02-17 15:00:00,2016-02-17,"3",16,64,33.4498038375132,"3",3.00125,"Cl_3_h_16","57"
"1144",2016-02-17 03:00:00,2016-02-17,"3",4,52,0.406307720569429,"3",-1.95375,"Cl_3_h_4","67"
"1145",2016-02-17 17:00:00,2016-02-17,"3",18,66,34.7643348480617,"3",0.7425,"Cl_3_h_18","59"
"1146",2016-02-17 18:00:00,2016-02-17,"3",19,67,21.7557302688249,"3",0.5225,"Cl_3_h_19","60"
"1147",2016-02-17 19:00:00,2016-02-17,"3",20,68,20.4205575596283,"3",0.6525,"Cl_3_h_20","62"
"1148",2016-02-17 20:00:00,2016-02-17,"3",21,69,21.8222625732225,"3",0.78,"Cl_3_h_21","63"
"1149",2016-02-17 21:00:00,2016-02-17,"3",22,70,0.192379831367722,"3",0.88,"Cl_3_h_22","64"
"1150",2016-02-17 22:00:00,2016-02-17,"3",23,71,0,"3",0.94625,"Cl_3_h_23","65"
"1151",2016-02-17 16:00:00,2016-02-17,"3",17,65,34.2175965080055,"3",1.55875,"Cl_3_h_17","58"
"1152",2016-02-17 23:00:00,2016-02-18,"4",0,72,0.0808270545650751,"3",0.91875,"Cl_3_h_0","49"
"1153",2016-02-18 00:00:00,2016-02-18,"4",1,73,0.0713308423307117,"3",1.00625,"Cl_3_h_1","50"
"1154",2016-02-18 02:00:00,2016-02-18,"4",3,75,0,"3",1.06375,"Cl_3_h_3","66"
"1155",2016-02-18 03:00:00,2016-02-18,"4",4,76,0,"3",1.06,"Cl_3_h_4","67"
"1156",2016-02-18 04:00:00,2016-02-18,"4",5,77,0.189596405213422,"3",0.7975,"Cl_3_h_5","68"
"1157",2016-02-18 01:00:00,2016-02-18,"4",2,74,0.10009175830267,"3",1.07,"Cl_3_h_2","61"
"1158",2016-02-18 06:00:00,2016-02-18,"4",7,79,0.443777196235209,"3",0.2225,"Cl_3_h_7","70"
"1159",2016-02-18 07:00:00,2016-02-18,"4",8,80,38.7500712333897,"3",-0.00875,"Cl_3_h_8","71"
"1160",2016-02-18 08:00:00,2016-02-18,"4",9,81,23.7633136863671,"3",0.27,"Cl_3_h_9","72"
"1161",2016-02-18 09:00:00,2016-02-18,"4",10,82,38.5326374024769,"3",1.0925,"Cl_3_h_10","51"
"1162",2016-02-18 10:00:00,2016-02-18,"4",11,83,36.3992299379161,"3",1.8475,"Cl_3_h_11","52"
"1163",2016-02-18 11:00:00,2016-02-18,"4",12,84,34.0612058971212,"3",2.68625,"Cl_3_h_12","53"
"1164",2016-02-18 12:00:00,2016-02-18,"4",13,85,33.3035212684755,"3",4.2125,"Cl_3_h_13","54"
"1165",2016-02-18 13:00:00,2016-02-18,"4",14,86,31.4294866273664,"3",5.385,"Cl_3_h_14","55"
"1166",2016-02-18 14:00:00,2016-02-18,"4",15,87,31.6658867188754,"3",5.895,"Cl_3_h_15","56"
"1167",2016-02-18 15:00:00,2016-02-18,"4",16,88,31.7853394998398,"3",5.89875,"Cl_3_h_16","57"
"1168",2016-02-18 16:00:00,2016-02-18,"4",17,89,32.7743885723476,"3",5.45125,"Cl_3_h_17","58"
"1169",2016-02-18 17:00:00,2016-02-18,"4",18,90,34.3906712295019,"3",4.87375,"Cl_3_h_18","59"
"1170",2016-02-18 18:00:00,2016-02-18,"4",19,91,21.5037238040468,"3",4.3725,"Cl_3_h_19","60"
"1171",2016-02-18 19:00:00,2016-02-18,"4",20,92,19.9718331059764,"3",4.23125,"Cl_3_h_20","62"
"1172",2016-02-18 20:00:00,2016-02-18,"4",21,93,19.9713864486407,"3",3.9875,"Cl_3_h_21","63"
"1173",2016-02-18 21:00:00,2016-02-18,"4",22,94,0.0266250772430562,"3",3.605,"Cl_3_h_22","64"
"1174",2016-02-18 22:00:00,2016-02-18,"4",23,95,0,"3",3.3075,"Cl_3_h_23","65"
"1175",2016-02-18 05:00:00,2016-02-18,"4",6,78,0.481323210795563,"3",0.49625,"Cl_3_h_6","69"
"1176",2016-02-19 00:00:00,2016-02-19,"5",1,97,0,"3",2.85875,"Cl_3_h_1","50"
"1177",2016-02-19 01:00:00,2016-02-19,"5",2,98,0,"3",2.6075,"Cl_3_h_2","61"
"1178",2016-02-19 02:00:00,2016-02-19,"5",3,99,0.0153641844604698,"3",2.38125,"Cl_3_h_3","66"
"1179",2016-02-18 23:00:00,2016-02-19,"5",0,96,0.226389858591522,"3",2.97875,"Cl_3_h_0","49"
"1180",2016-02-19 04:00:00,2016-02-19,"5",5,101,0,"3",1.82625,"Cl_3_h_5","68"
"1181",2016-02-19 05:00:00,2016-02-19,"5",6,102,0.18612135704078,"3",1.585,"Cl_3_h_6","69"
"1182",2016-02-19 06:00:00,2016-02-19,"5",7,103,0.207301244963809,"3",1.2575,"Cl_3_h_7","70"
"1183",2016-02-19 03:00:00,2016-02-19,"5",4,100,0,"3",1.98375,"Cl_3_h_4","67"
"1184",2016-02-19 08:00:00,2016-02-19,"5",9,105,22.3268724436211,"3",1.76125,"Cl_3_h_9","72"
"1185",2016-02-19 09:00:00,2016-02-19,"5",10,106,37.4582442216712,"3",2.56875,"Cl_3_h_10","51"
"1186",2016-02-19 10:00:00,2016-02-19,"5",11,107,33.7872688811053,"3",3.88,"Cl_3_h_11","52"
"1187",2016-02-19 07:00:00,2016-02-19,"5",8,104,39.0444829830017,"3",1.235,"Cl_3_h_8","71"
"1188",2016-02-19 12:00:00,2016-02-19,"5",13,109,30.5753955511978,"3",5.52875,"Cl_3_h_13","54"
"1189",2016-02-19 13:00:00,2016-02-19,"5",14,110,29.6090461349391,"3",5.64875,"Cl_3_h_14","55"
"1190",2016-02-19 14:00:00,2016-02-19,"5",15,111,29.0376875634171,"3",5.585,"Cl_3_h_15","56"
"1191",2016-02-19 15:00:00,2016-02-19,"5",16,112,29.8417575245736,"3",5.3775,"Cl_3_h_16","57"
"1192",2016-02-19 16:00:00,2016-02-19,"5",17,113,29.2731450142255,"3",5.11125,"Cl_3_h_17","58"
"1193",2016-02-19 17:00:00,2016-02-19,"5",18,114,30.5647251450735,"3",4.69125,"Cl_3_h_18","59"
"1194",2016-02-19 18:00:00,2016-02-19,"5",19,115,18.9723950642073,"3",4.3125,"Cl_3_h_19","60"
"1195",2016-02-19 19:00:00,2016-02-19,"5",20,116,18.2766884199778,"3",3.925,"Cl_3_h_20","62"
"1196",2016-02-19 20:00:00,2016-02-19,"5",21,117,18.1035127495512,"3",3.5975,"Cl_3_h_21","63"
"1197",2016-02-19 21:00:00,2016-02-19,"5",22,118,0.144970858688976,"3",3.40625,"Cl_3_h_22","64"
"1198",2016-02-19 22:00:00,2016-02-19,"5",23,119,0,"3",3.35,"Cl_3_h_23","65"
"1199",2016-02-19 11:00:00,2016-02-19,"5",12,108,30.5836097256645,"3",5.03,"Cl_3_h_12","53"
"1200",2016-02-19 23:00:00,2016-02-20,"6",0,120,0.0976552445066743,"7",3.3625,"Cl_7_h_0","145"
"1201",2016-02-20 01:00:00,2016-02-20,"6",2,122,0.051923762397345,"7",1.9975,"Cl_7_h_2","157"
"1202",2016-02-20 02:00:00,2016-02-20,"6",3,123,0.129662249181362,"7",1.77125,"Cl_7_h_3","162"
"1203",2016-02-20 03:00:00,2016-02-20,"6",4,124,0.184513118929624,"7",0.89,"Cl_7_h_4","163"
"1204",2016-02-20 04:00:00,2016-02-20,"6",5,125,0.21621754017007,"7",0.32125,"Cl_7_h_5","164"
"1205",2016-02-20 05:00:00,2016-02-20,"6",6,126,0,"7",-0.175,"Cl_7_h_6","165"
"1206",2016-02-20 06:00:00,2016-02-20,"6",7,127,0.0527827247621371,"7",0.095,"Cl_7_h_7","166"
"1207",2016-02-20 07:00:00,2016-02-20,"6",8,128,0.047784005226905,"7",0.8725,"Cl_7_h_8","167"
"1208",2016-02-20 08:00:00,2016-02-20,"6",9,129,0.792334047944727,"7",1.76875,"Cl_7_h_9","168"
"1209",2016-02-20 09:00:00,2016-02-20,"6",10,130,0.419201302158939,"7",2.765,"Cl_7_h_10","147"
"1210",2016-02-20 10:00:00,2016-02-20,"6",11,131,0.20576389997445,"7",3.78375,"Cl_7_h_11","148"
"1211",2016-02-20 11:00:00,2016-02-20,"6",12,132,0,"7",4.03875,"Cl_7_h_12","149"
"1212",2016-02-20 12:00:00,2016-02-20,"6",13,133,1.09147107762654,"7",4.01625,"Cl_7_h_13","150"
"1213",2016-02-20 13:00:00,2016-02-20,"6",14,134,0.76938653467698,"7",4.20625,"Cl_7_h_14","151"
"1214",2016-02-20 14:00:00,2016-02-20,"6",15,135,1.43283876346461,"7",4.3875,"Cl_7_h_15","152"
"1215",2016-02-20 15:00:00,2016-02-20,"6",16,136,0.569479294780982,"7",4.8025,"Cl_7_h_16","153"
"1216",2016-02-20 16:00:00,2016-02-20,"6",17,137,0.492911355280203,"7",5.0825,"Cl_7_h_17","154"
"1217",2016-02-20 17:00:00,2016-02-20,"6",18,138,0.739667590043149,"7",5.11375,"Cl_7_h_18","155"
"1218",2016-02-20 18:00:00,2016-02-20,"6",19,139,1.14036776697191,"7",5.11,"Cl_7_h_19","156"
"1219",2016-02-20 19:00:00,2016-02-20,"6",20,140,0.875284572845734,"7",5.11625,"Cl_7_h_20","158"
"1220",2016-02-20 20:00:00,2016-02-20,"6",21,141,1.01854575908731,"7",5.07,"Cl_7_h_21","159"
"1221",2016-02-20 21:00:00,2016-02-20,"6",22,142,0.964327617261601,"7",5.09,"Cl_7_h_22","160"
"1222",2016-02-20 22:00:00,2016-02-20,"6",23,143,0.881388703354927,"7",5.25125,"Cl_7_h_23","161"
"1223",2016-02-20 00:00:00,2016-02-20,"6",1,121,0.264704538243518,"7",2.52,"Cl_7_h_1","146"
"1224",2016-02-21 00:00:00,2016-02-21,"7",1,145,1.18757729973495,"7",5.3425,"Cl_7_h_1","146"
"1225",2016-02-21 01:00:00,2016-02-21,"7",2,146,1.17960418404012,"7",5.455,"Cl_7_h_2","157"
"1226",2016-02-21 02:00:00,2016-02-21,"7",3,147,1.46389083349024,"7",5.88375,"Cl_7_h_3","162"
"1227",2016-02-20 23:00:00,2016-02-21,"7",0,144,1.28676235251799,"7",5.455,"Cl_7_h_0","145"
"1228",2016-02-21 04:00:00,2016-02-21,"7",5,149,1.45870059962402,"7",7.85625,"Cl_7_h_5","164"
"1229",2016-02-21 05:00:00,2016-02-21,"7",6,150,1.70008261126146,"7",7.99625,"Cl_7_h_6","165"
"1230",2016-02-21 06:00:00,2016-02-21,"7",7,151,1.22461633213959,"7",7.4575,"Cl_7_h_7","166"
"1231",2016-02-21 07:00:00,2016-02-21,"7",8,152,2.03679149428579,"7",7.11875,"Cl_7_h_8","167"
"1232",2016-02-21 08:00:00,2016-02-21,"7",9,153,0.874800337588924,"7",7.2125,"Cl_7_h_9","168"
"1233",2016-02-21 09:00:00,2016-02-21,"7",10,154,0.925771691764902,"7",7.855,"Cl_7_h_10","147"
"1234",2016-02-21 10:00:00,2016-02-21,"7",11,155,0.78771073905925,"7",8.40625,"Cl_7_h_11","148"
"1235",2016-02-21 11:00:00,2016-02-21,"7",12,156,1.16906998301602,"7",8.605,"Cl_7_h_12","149"
"1236",2016-02-21 12:00:00,2016-02-21,"7",13,157,0.69922663079355,"7",8.3625,"Cl_7_h_13","150"
"1237",2016-02-21 13:00:00,2016-02-21,"7",14,158,0.676167017457206,"7",8.09625,"Cl_7_h_14","151"
"1238",2016-02-21 14:00:00,2016-02-21,"7",15,159,0.82878816875009,"7",8.0025,"Cl_7_h_15","152"
"1239",2016-02-21 15:00:00,2016-02-21,"7",16,160,1.02482532265823,"7",7.98,"Cl_7_h_16","153"
"1240",2016-02-21 03:00:00,2016-02-21,"7",4,148,1.21182824378384,"7",6.99125,"Cl_7_h_4","163"
"1241",2016-02-21 17:00:00,2016-02-21,"7",18,162,0.979550868848652,"7",8.385,"Cl_7_h_18","155"
"1242",2016-02-21 18:00:00,2016-02-21,"7",19,163,1.75935409130791,"7",9.42625,"Cl_7_h_19","156"
"1243",2016-02-21 19:00:00,2016-02-21,"7",20,164,0.610620893850245,"7",10.03,"Cl_7_h_20","158"
"1244",2016-02-21 20:00:00,2016-02-21,"7",21,165,0.968006522863743,"7",10.45125,"Cl_7_h_21","159"
"1245",2016-02-21 21:00:00,2016-02-21,"7",22,166,0.750602533119861,"7",10.83125,"Cl_7_h_22","160"
"1246",2016-02-21 22:00:00,2016-02-21,"7",23,167,1.01621082794745,"7",11.0275,"Cl_7_h_23","161"
"1247",2016-02-21 16:00:00,2016-02-21,"7",17,161,1.43007282149695,"7",7.93625,"Cl_7_h_17","154"
"1248",2016-02-21 23:00:00,2016-02-22,"1",0,0,0.750595802075377,"2",11.12375,"Cl_2_h_0","25"
"1249",2016-02-22 00:00:00,2016-02-22,"1",1,1,1.26771572960725,"2",11.15,"Cl_2_h_1","26"
"1250",2016-02-22 01:00:00,2016-02-22,"1",2,2,0.922225182983986,"2",11.23125,"Cl_2_h_2","37"
"1251",2016-02-22 03:00:00,2016-02-22,"1",4,4,1.07538405619154,"2",10.96,"Cl_2_h_4","43"
"1252",2016-02-22 04:00:00,2016-02-22,"1",5,5,0.614801799797323,"2",10.55,"Cl_2_h_5","44"
"1253",2016-02-22 05:00:00,2016-02-22,"1",6,6,0.943666623510217,"2",10.53375,"Cl_2_h_6","45"
"1254",2016-02-22 02:00:00,2016-02-22,"1",3,3,0.750387620935056,"2",11.1425,"Cl_2_h_3","42"
"1255",2016-02-22 07:00:00,2016-02-22,"1",8,8,40.2582364154185,"2",9.69375,"Cl_2_h_8","47"
"1256",2016-02-22 08:00:00,2016-02-22,"1",9,9,27.1143746661847,"2",9.0475,"Cl_2_h_9","48"
"1257",2016-02-22 09:00:00,2016-02-22,"1",10,10,37.6126980403022,"2",8.2725,"Cl_2_h_10","27"
"1258",2016-02-22 10:00:00,2016-02-22,"1",11,11,37.2819689894731,"2",7.23875,"Cl_2_h_11","28"
"1259",2016-02-22 11:00:00,2016-02-22,"1",12,12,35.751892806449,"2",6.52375,"Cl_2_h_12","29"
"1260",2016-02-22 12:00:00,2016-02-22,"1",13,13,35.7241622829506,"2",6.0775,"Cl_2_h_13","30"
"1261",2016-02-22 13:00:00,2016-02-22,"1",14,14,32.8145371139379,"2",5.60125,"Cl_2_h_14","31"
"1262",2016-02-22 14:00:00,2016-02-22,"1",15,15,33.8892965414331,"2",5.3475,"Cl_2_h_15","32"
"1263",2016-02-22 15:00:00,2016-02-22,"1",16,16,34.5992312500162,"2",5.1225,"Cl_2_h_16","33"
"1264",2016-02-22 16:00:00,2016-02-22,"1",17,17,34.9033149782584,"2",4.66,"Cl_2_h_17","34"
"1265",2016-02-22 17:00:00,2016-02-22,"1",18,18,35.7815519809804,"2",4.30625,"Cl_2_h_18","35"
"1266",2016-02-22 18:00:00,2016-02-22,"1",19,19,20.8539530852528,"2",4.26375,"Cl_2_h_19","36"
"1267",2016-02-22 06:00:00,2016-02-22,"1",7,7,1.09870335705389,"2",10.4,"Cl_2_h_7","46"
"1268",2016-02-22 20:00:00,2016-02-22,"1",21,21,20.3103147039543,"2",4.22875,"Cl_2_h_21","39"
"1269",2016-02-22 21:00:00,2016-02-22,"1",22,22,0.0489899619508917,"2",4.18,"Cl_2_h_22","40"
"1270",2016-02-22 22:00:00,2016-02-22,"1",23,23,0,"2",4.03625,"Cl_2_h_23","41"
"1271",2016-02-22 19:00:00,2016-02-22,"1",20,20,22.2064959562071,"2",4.3025,"Cl_2_h_20","38"
"1272",2016-02-22 23:00:00,2016-02-23,"2",0,24,0.210143384587839,"3",3.95,"Cl_3_h_0","49"
"1273",2016-02-23 01:00:00,2016-02-23,"2",2,26,0,"3",4.15375,"Cl_3_h_2","61"
"1274",2016-02-23 02:00:00,2016-02-23,"2",3,27,0,"3",4.18,"Cl_3_h_3","66"
"1275",2016-02-23 03:00:00,2016-02-23,"2",4,28,0,"3",4.18,"Cl_3_h_4","67"
"1276",2016-02-23 00:00:00,2016-02-23,"2",1,25,0,"3",4.05,"Cl_3_h_1","50"
"1277",2016-02-23 05:00:00,2016-02-23,"2",6,30,0.0850236567000443,"3",4.19375,"Cl_3_h_6","69"
"1278",2016-02-23 06:00:00,2016-02-23,"2",7,31,0,"3",4.17625,"Cl_3_h_7","70"
"1279",2016-02-23 07:00:00,2016-02-23,"2",8,32,41.0540007211935,"3",4.15,"Cl_3_h_8","71"
"1280",2016-02-23 04:00:00,2016-02-23,"2",5,29,0,"3",4.16125,"Cl_3_h_5","68"
"1281",2016-02-23 09:00:00,2016-02-23,"2",10,34,36.7033594922928,"3",4.54625,"Cl_3_h_10","51"
"1282",2016-02-23 10:00:00,2016-02-23,"2",11,35,33.9636099482157,"3",5.34375,"Cl_3_h_11","52"
"1283",2016-02-23 11:00:00,2016-02-23,"2",12,36,32.7037300811075,"3",6.31125,"Cl_3_h_12","53"
"1284",2016-02-23 12:00:00,2016-02-23,"2",13,37,31.958194776579,"3",6.7475,"Cl_3_h_13","54"
"1285",2016-02-23 13:00:00,2016-02-23,"2",14,38,31.5815332347143,"3",6.825,"Cl_3_h_14","55"
"1286",2016-02-23 14:00:00,2016-02-23,"2",15,39,29.860216794818,"3",7.04625,"Cl_3_h_15","56"
"1287",2016-02-23 15:00:00,2016-02-23,"2",16,40,30.4946260164199,"3",7.37,"Cl_3_h_16","57"
"1288",2016-02-23 16:00:00,2016-02-23,"2",17,41,31.1120232777877,"3",7.065,"Cl_3_h_17","58"
"1289",2016-02-23 17:00:00,2016-02-23,"2",18,42,30.7593437064048,"3",6.04125,"Cl_3_h_18","59"
"1290",2016-02-23 18:00:00,2016-02-23,"2",19,43,20.4065339682226,"3",4.9425,"Cl_3_h_19","60"
"1291",2016-02-23 19:00:00,2016-02-23,"2",20,44,20.0531382139593,"3",4.12875,"Cl_3_h_20","62"
"1292",2016-02-23 20:00:00,2016-02-23,"2",21,45,18.9968472141196,"3",3.32,"Cl_3_h_21","63"
"1293",2016-02-23 21:00:00,2016-02-23,"2",22,46,0,"3",2.77125,"Cl_3_h_22","64"
"1294",2016-02-23 22:00:00,2016-02-23,"2",23,47,0,"3",2.615,"Cl_3_h_23","65"
"1295",2016-02-23 08:00:00,2016-02-23,"2",9,33,23.4626029407833,"3",4.2375,"Cl_3_h_9","72"
"1296",2016-02-24 00:00:00,2016-02-24,"3",1,49,0,"3",3.11875,"Cl_3_h_1","50"
"1297",2016-02-24 01:00:00,2016-02-24,"3",2,50,0.24764112743729,"3",3.25,"Cl_3_h_2","61"
"1298",2016-02-24 02:00:00,2016-02-24,"3",3,51,0,"3",3.3125,"Cl_3_h_3","66"
"1299",2016-02-24 03:00:00,2016-02-24,"3",4,52,0,"3",3.18125,"Cl_3_h_4","67"
"1300",2016-02-24 04:00:00,2016-02-24,"3",5,53,0,"3",2.805,"Cl_3_h_5","68"
"1301",2016-02-24 05:00:00,2016-02-24,"3",6,54,0.323178334056427,"3",2.54625,"Cl_3_h_6","69"
"1302",2016-02-24 06:00:00,2016-02-24,"3",7,55,0,"3",2.30875,"Cl_3_h_7","70"
"1303",2016-02-24 07:00:00,2016-02-24,"3",8,56,38.8690619871344,"3",2.2,"Cl_3_h_8","71"
"1304",2016-02-24 08:00:00,2016-02-24,"3",9,57,22.4419075089009,"3",2.25625,"Cl_3_h_9","72"
