"","t","electricity_no_hvac","cooling_electricity","heating_electricity","dw","total_electricity","DHeating","temperature","windSpeed","windBearing","sunAltitude","GHI","nhours","cluster","cluster_train","cluster_pred","dep","m1","m2","m","mt","ml","temp_dep_h","temp_dep_c","GHI_dep","windSpeed_dep","status","temp_dep_c_m1","temp_dep_h_m1","GHI_dep_m1","windSpeed_dep_m1","windBearing_m1","temp_dep_c_m2","temp_dep_h_m2","GHI_dep_m2","windSpeed_dep_m2","windBearing_m2"
"585",2017-08-07,223.045532430819,259.453146925312,0,"1",482.49867935613,0,18.2426551487347,1.15666666666667,144.458333333333,64.884281233557,262.744025,24,"5","4","5",1,1,0,1,1,0,0,0,262.744025,1.15666666666667,0,0,0,262.744025,1.15666666666667,144.458333333333,0,0,0,0,0
"586",2017-08-08,222.451316449279,251.415874503189,0,"2",473.867190952468,0,20.8080908010025,2.90625,102.416666666667,64.5998394266356,236.582091666667,24,"5","5","5",1,1,0,1,1,0,0,8.90729247295252,236.582091666667,2.90625,0,8.90729247295252,0,236.582091666667,2.90625,102.416666666667,0,0,0,0,0
"587",2017-08-09,214.417883788104,259.739923408793,0,"3",474.157807196897,0,22.6013477119993,2.37,218.125,64.3110466089597,246.338566666667,24,"5","5","5",1,1,0,1,1,0,0,10.7005493839493,246.338566666667,2.37,0,10.7005493839493,0,246.338566666667,2.37,218.125,0,0,0,0,0
"588",2017-08-10,220.579136283251,201.743525009636,0,"4",422.322661292887,0,21.2306205513267,2.09875,143.458333333333,64.0179831613375,157.823875,24,"5","5","5",1,1,0,1,1,0,0,9.32982222327672,157.823875,2.09875,0,9.32982222327672,0,157.823875,2.09875,143.458333333333,0,0,0,0,0
"589",2017-08-11,219.419146297163,106.333643260844,0,"5",325.752789558008,0,17.492247067266,2.15583333333333,124.416666666667,63.7207297562679,73.2442,24,"4","4","5",1,1,0,1,1,0,0,0,73.2442,2.15583333333333,0,0,0,73.2442,2.15583333333333,124.416666666667,0,0,0,0,0
"590",2017-08-12,2.30219139077861,0,0,"6",2.30219139077861,0,15.8349981896614,3.32083333333333,224.875,63.4193673652795,119.334341666667,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,224.875,0,0,0,0,0
"591",2017-08-13,4.46333503223113,0,0,"7",4.46333503223113,0,17.8870106856203,2.15375,266.291666666667,63.1139772679309,192.0772625,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,266.291666666667,0,0,0,0,0
"592",2017-08-14,221.777453960792,177.360010784234,0,"1",399.137464745026,0,19.1616880764644,1.08791666666667,118.354166666667,62.8046410622314,248.486929166667,24,"4","4","5",1,1,0,1,1,0,0,7.26088974841439,248.486929166667,1.08791666666667,0,7.26088974841439,0,248.486929166667,1.08791666666667,118.354166666667,0,0,0,0,0
"593",2017-08-15,220.648359870472,254.284063010672,0,"2",474.932422881144,0,21.5237771881511,2.46416666666667,114.416666666667,62.4914406762682,242.787220833333,24,"5","5","4",1,1,0,1,1,0,0,9.6229788601011,242.787220833333,2.46416666666667,0,9.6229788601011,0,242.787220833333,2.46416666666667,114.416666666667,0,0,0,0,0
"594",2017-08-16,216.886144763524,173.370038504289,0,"3",390.256183267813,0,20.0643735949977,1.435,226.020833333333,62.1744583808331,123.155929166667,24,"4","5","5",1,1,0,1,1,0,0,8.16357526694765,123.155929166667,1.435,0,8.16357526694765,0,123.155929166667,1.435,226.020833333333,0,0,0,0,0
"595",2017-08-17,223.995078169591,223.160201986001,0,"4",447.155280155593,0,20.6580339768343,1.74291666666667,130.333333333333,61.8537768028614,206.337791666667,24,"5","5","4",1,1,0,1,1,0,0,8.75723564878428,206.337791666667,1.74291666666667,0,8.75723564878428,0,206.337791666667,1.74291666666667,130.333333333333,0,0,0,0,0
"596",2017-08-18,220.458246809181,199.363590406069,0,"5",419.82183721525,0,21.7912779445081,1.57916666666667,215.083333333333,61.5294789395111,156.744695833333,24,"5","5","5",1,1,0,1,1,0,0,9.89047961645811,156.744695833333,1.57916666666667,0,9.89047961645811,0,156.744695833333,1.57916666666667,215.083333333333,0,0,0,0,0
"597",2017-08-19,2.02037332204954,0,0,"6",2.02037332204954,0,17.7037443437207,2.84833333333333,237.666666666667,61.2016481727201,196.46575,24,"7","7","7",1,1,0,1,1,0,0,0,196.46575,2.84833333333333,0,0,0,196.46575,2.84833333333333,237.666666666667,0,0,0,0,0
"598",2017-08-20,2.17573733327604,0.0427090481640881,0,"7",2.21844638144013,0,16.060533472075,2.12708333333333,242.729166666667,60.8703682841035,204.2312125,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,242.729166666667,0,0,0,0,0
"599",2017-08-21,220.18257715615,142.08056993792,0,"1",362.26314709407,0,15.6411500046352,3.0275,261.208333333333,60.5357234700534,128.745095833333,24,"4","4","5",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,261.208333333333,0,0,0,0,0
"600",2017-08-22,220.131713027432,94.5786557803691,0,"2",314.710368807801,0,14.6439139354896,2.23083333333333,284.166666666667,60.1977983569267,157.541483333333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,284.166666666667,0,0,0,0,0
"601",2017-08-23,221.7767130003,124.642022949842,0,"3",346.418735950141,0,15.2331562178689,1.0025,254.375,59.8566780162121,205.237129166667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,254.375,0,0,0,0,0
"602",2017-08-24,216.885559444967,122.140807511457,0,"4",339.026366956424,0,16.5615369284872,1.31083333333333,167.645833333333,59.5124479795824,146.382170833333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,167.645833333333,0,0,0,0,0
"603",2017-08-25,221.872292257813,138.549497725044,0,"5",360.421789982857,0,18.3380393003241,1.41583333333333,239.6875,59.1651942537435,185.002733333333,24,"4","4","4",1,1,0,1,1,0,0,0,185.002733333333,1.41583333333333,0,0,0,185.002733333333,1.41583333333333,239.6875,0,0,0,0,0
"604",2017-08-26,1.73926136025502,0,0,"6",1.73926136025502,0,18.2297820800786,1.11708333333333,78.6458333333333,58.8150033350077,117.867420833333,24,"7","7","7",1,1,0,1,1,0,0,0,117.867420833333,1.11708333333333,0,0,0,117.867420833333,1.11708333333333,78.6458333333333,0,0,0,0,0
"605",2017-08-27,3.28321952024924,0,0,"7",3.28321952024924,0,19.7330343258344,2.3475,264.833333333333,58.4619622235219,189.7463125,24,"7","7","7",1,1,0,1,1,0,0,7.83223599778439,189.7463125,2.3475,0,7.83223599778439,0,189.7463125,2.3475,264.833333333333,0,0,0,0,0
"606",2017-08-28,218.172675683483,194.486265787905,0,"1",412.658941471388,0,17.8025010997559,0.792916666666667,227.833333333333,58.1061584370901,230.297279166667,24,"5","4","5",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,227.833333333333,0,0,0,0,0
"607",2017-08-29,219.190412270887,238.853884056074,0,"2",458.044296326962,0,19.4600363838744,1.25291666666667,133.458333333333,57.7476800245423,228.837845833333,24,"5","5","5",1,1,0,1,1,0,0,7.55923805582438,228.837845833333,1.25291666666667,0,7.55923805582438,0,228.837845833333,1.25291666666667,133.458333333333,0,0,0,0,0
"608",2017-08-30,220.457793315311,276.002691454971,0,"3",496.460484770282,0,22.4553285531506,1.8925,144.333333333333,57.386615578597,208.9926625,24,"5","5","5",1,1,0,1,1,0,0,10.5545302251006,208.9926625,1.8925,0,10.5545302251006,0,208.9926625,1.8925,144.333333333333,0,0,0,0,0
"609",2017-08-31,224.51790147633,213.80050811509,0,"4",438.318409591421,0,21.6521553964853,2.425,230.583333333333,57.0230542481839,118.891304166667,24,"5","5","5",1,1,0,1,1,0,0,9.75135706843532,118.891304166667,2.425,0,9.75135706843532,0,118.891304166667,2.425,230.583333333333,0,0,0,0,0
"610",2017-09-01,221.580626295101,98.358454913684,0,"5",319.939081208785,0,15.6417017386486,1.6325,304.25,56.6570857501892,91.8902083333333,24,"4","4","5",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,304.25,0,0,0,0,0
"611",2017-09-02,1.68287950342409,0,0,"6",1.68287950342409,0,15.4918054873869,1.4025,299.916666666667,56.2888003805918,168.936608333333,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,299.916666666667,0,0,0,0,0
"612",2017-09-03,3.45013676775259,0,0,"7",3.45013676775259,0,13.8144761685086,1.2275,278.145833333333,55.9182890249669,173.3529375,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,278.145833333333,0,0,0,0,0
"613",2017-09-04,219.415202903757,135.263821610055,0,"1",354.679024513812,0,14.3308982126262,1.80041666666667,271.166666666667,55.5456431683327,206.333954166667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,271.166666666667,0,0,0,0,0
"614",2017-09-05,218.126154995991,145.860854303065,0,"2",363.987009299056,0,15.5888401955144,1.39375,248.375,55.1709549043191,209.048279166667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,248.375,0,0,0,0,0
"615",2017-09-06,222.503971594748,101.574205914752,0,"3",324.0781775095,0,16.0900128342571,1.82583333333333,191.666666666667,54.7943169436442,96.5472875,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,191.666666666667,0,0,0,0,0
"616",2017-09-07,221.779542904647,59.5495330686085,0,"4",281.329075973255,0,14.4916626822801,3.64666666666667,254.458333333333,54.4158226218804,102.543795833333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,254.458333333333,0,0,0,0,0
"617",2017-09-08,220.061207363334,34.3990931672819,0,"5",254.460300530615,0,14.5981309341362,2.31416666666667,201.541666666667,54.0355659064981,64.1293583333333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,201.541666666667,0,0,0,0,0
"618",2017-09-09,3.42338984132836,0,0,"6",3.42338984132836,0,15.9363197420938,2.47375,181.416666666667,53.6536414031751,58.0602291666667,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,181.416666666667,0,0,0,0,0
"619",2017-09-10,4.51735377718747,0,0,"7",4.51735377718747,0,16.1738326916915,1.7525,206.75,53.2701443613579,159.019533333333,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,206.75,0,0,0,0,0
"620",2017-09-11,222.240012206654,65.3569990650423,0,"1",287.597011271696,0,15.3320727559073,2.61125,185.166666666667,52.8851706790681,123.642395833333,24,"4","4","5",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,185.166666666667,0,0,0,0,0
"621",2017-09-12,222.177947694608,65.0075735880826,0,"2",287.185521282691,0,14.4250078984242,2.72625,215.958333333333,52.4988169069416,130.450358333333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,215.958333333333,0,0,0,0,0
"622",2017-09-13,221.73289672182,58.525272828926,0,"3",280.258169550746,0,13.7542706060888,3.80083333333333,206.75,52.1111802514912,130.394875,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,206.75,0,0,0,0,0
"623",2017-09-14,220.95060926954,36.9807213602144,0,"4",257.931330629754,0,13.1322813078401,3.44125,219.875,51.7223585775834,89.4322791666667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,219.875,0,0,0,0,0
"624",2017-09-15,222.184570943157,45.4026575476967,0,"5",267.587228490854,0,13.3552429678325,2.93833333333333,228.291666666667,51.3324504101194,139.1087625,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,228.291666666667,0,0,0,0,0
"625",2017-09-16,1.96587457258365,0,0,"6",1.96587457258365,0,12.0833656465929,1.21708333333333,179.333333333333,50.9415549349084,163.163279166667,24,"7","7","7",1,1,0,1,1,0,0,0,163.163279166667,1.21708333333333,0,0,0,163.163279166667,1.21708333333333,179.333333333333,0,0,0,0,0
"626",2017-09-17,3.62024742484305,0,0,"7",3.62024742484305,0,12.0428216543118,0.774583333333333,159.854166666667,50.5497719987256,164.579433333333,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,159.854166666667,0,0,0,0,0
"627",2017-09-18,223.314006708602,101.987497408045,0,"1",325.301504116647,0,12.3265013613978,1.24875,247.083333333333,50.1572021085408,164.0514375,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,247.083333333333,0,0,0,0,0
"628",2017-09-19,220.27280057155,86.1254857881816,0,"2",306.398286359732,0,11.6681401615707,1.03625,242.458333333333,49.7639464299064,145.453170833333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,242.458333333333,0,0,0,0,0
"629",2017-09-20,220.339946788302,63.8860614875882,0,"3",284.22600827589,0,11.9742509293481,1.41291666666667,262.020833333333,49.3701067844937,116.1333125,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,262.020833333333,0,0,0,0,0
"630",2017-09-21,220.260936592208,54.6298981280378,0,"4",274.890834720246,0,13.6534001610674,1.37916666666667,281.958333333333,48.9757856467594,103.469266666667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,281.958333333333,0,0,0,0,0
"631",2017-09-22,220.961348514918,76.9831483147765,0,"5",297.944496829695,0,13.4424993155042,0.700416666666667,222.020833333333,48.5810861397329,140.856266666667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,222.020833333333,0,0,0,0,0
"632",2017-09-23,0.742697794370724,0,0,"6",0.742697794370724,0,11.2482383167265,0.925833333333333,221.708333333333,48.1861120299051,103.728845833333,24,"7","7","7",1,1,0,1,1,0,0.652560011323505,0,103.728845833333,0.925833333333333,0,0,0.652560011323505,103.728845833333,0.925833333333333,221.708333333333,0,0,0,0,0
"633",2017-09-24,2.27671738710592,0,0,"7",2.27671738710592,0,14.3660483638469,1.46041666666667,134.666666666667,47.7909677212036,48.162425,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,134.666666666667,0,0,0,0,0
"634",2017-09-25,219.905916560084,14.3407011843158,0,"1",234.2466177444,0,13.999092856784,1.81625,58.375,47.3957582480365,53.0426708333333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,58.375,0,0,0,0,0
"635",2017-09-26,220.738892442621,24.9397547161137,0,"2",245.678647158735,0,14.3872436185722,2.21583333333333,84.9583333333333,47.0005892673868,83.1414166666667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,84.9583333333333,0,0,0,0,0
"636",2017-09-27,221.688887846111,35.3360800784142,0,"3",257.024967924525,0,15.0497597474373,2.15291666666667,80.875,46.6055670499347,89.1018833333333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,80.875,0,0,0,0,0
"637",2017-09-28,221.973759308704,64.007690855896,0,"4",285.9814501646,0,15.6138685016219,2.16333333333333,97.375,46.2107984701933,121.116920833333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,97.375,0,0,0,0,0
"638",2017-09-29,221.330891641708,98.5485546403327,0,"5",319.879446282041,0,16.0998586246171,2.13458333333333,98.9166666666667,45.8163909956294,145.272720833333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,98.9166666666667,0,0,0,0,0
"639",2017-09-30,1.99538548880148,0,0,"6",1.99538548880148,0,14.3060958133229,2.54375,108.833333333333,45.4224526747519,141.224229166667,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,108.833333333333,0,0,0,0,0
"640",2017-10-01,3.24338145185041,0,0,"7",3.24338145185041,0,12.6120224778167,1.27583333333333,176.083333333333,45.0290921241435,40.6160541666667,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,176.083333333333,0,0,0,0,0
"641",2017-10-02,220.280618815289,0,5.0977348009102,"1",225.378353616199,15.2932044027306,12.3055043737692,2.50583333333333,180,44.6364185144087,58.1594916666667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0
"642",2017-10-03,222.014489449829,0,8.04334204002331,"2",230.057831489852,24.1300261200699,13.1298382835633,2.94625,246.25,44.2445415550183,92.6153166666667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,246.25,0,0,0,0,0
"643",2017-10-04,222.167175669415,0,9.96052331702916,"3",232.127698986444,29.8815699510875,11.922577784012,3.9275,236.958333333333,43.8535714780213,68.7467416666667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,236.958333333333,0,0,0,0,0
"644",2017-10-05,221.928092342409,0,30.9988549560248,"4",252.926947298433,92.9965648680743,11.1197775561888,5.10125,240.875,43.4636190206002,31.9716125,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,240.875,0,0,0,0,0
"645",2017-10-06,220.388516539725,0,35.9750361003073,"5",256.363552640033,107.925108300922,10.2799602531624,3.82916666666667,268.333333333333,43.0747954064431,60.6541083333333,24,"6","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,268.333333333333,0,0,0,0,0
"646",2017-10-07,2.0960100017242,0,0,"6",2.0960100017242,0,10.2375446361096,3.53208333333333,238.833333333333,42.6872123259061,58.594475,24,"7","7","7",1,1,0,1,1,0,1.66325369194045,0,58.594475,3.53208333333333,0,0,1.66325369194045,58.594475,3.53208333333333,238.833333333333,0,0,0,0,0
"647",2017-10-08,3.21471961305885,0,0,"7",3.21471961305885,0,10.5691038538437,2.70375,275.791666666667,42.3009819149377,87.0891125,24,"7","7","7",1,1,0,1,1,0,1.33169447420631,0,87.0891125,2.70375,0,0,1.33169447420631,87.0891125,2.70375,275.791666666667,0,0,0,0,0
"648",2017-10-09,220.414505430333,0,29.7008722500072,"1",250.11537768034,83.6649181617272,8.01261729405696,2.50333333333333,258.208333333333,41.916216732742,122.772945833333,24,"6","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,258.208333333333,0,0,0,0,0
"649",2017-10-10,222.779342834943,0,39.5113961462673,"2",262.290738981211,118.534188438802,11.1226425289751,2.14708333333333,237.75,41.5330297381499,34.4567791666667,24,"6","6","6",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,237.75,0,0,0,0,0
"650",2017-10-11,217.830137580082,0,37.561731551766,"3",255.391869131848,118.309811787708,14.5250832928031,3.07958333333333,231,41.151534264674,41.2688916666667,24,"6","6","6",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0
"651",2017-10-12,222.733865408954,0,17.7621093949785,"4",240.495974803932,53.6353821356878,14.0507498479306,4.07666666666667,237.041666666667,40.7718439942222,84.0837,24,"6","6","6",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,237.041666666667,0,0,0,0,0
"652",2017-10-13,221.621704471356,0,7.17335170600278,"5",228.795056177358,21.5200551180083,12.2214332404677,2.34333333333333,253.166666666667,40.3940729294396,83.5912541666667,24,"4","4","6",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,253.166666666667,0,0,0,0,0
"653",2017-10-14,3.05673577212111,0,0,"6",3.05673577212111,0,14.9164565070648,1.89291666666667,235,40.0183353646588,43.1878791666667,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0
"654",2017-10-15,3.92362744870233,0,0,"7",3.92362744870233,0,15.2002097524682,1.13208333333333,198.125,39.6447458554327,109.5569375,24,"7","7","7",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,198.125,0,0,0,0,0
"655",2017-10-16,220.273428639806,0,5.87795209748656,"1",226.151380737293,17.6338562924597,15.594370469313,1.555,202.916666666667,39.2734191866245,108.888833333333,24,"4","4","5",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,202.916666666667,0,0,0,0,0
"656",2017-10-17,221.535451799976,0,0.795723179343406,"2",222.33117497932,2.38716953803022,15.9215176102567,1.55666666666667,214.666666666667,38.9044703390368,105.485433333333,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,214.666666666667,0,0,0,0,0
"657",2017-10-18,221.008045606092,0,1.18193213612447,"3",222.189977742217,3.5457964083734,12.9644407838301,0.711666666666667,133.25,38.538014454556,83.9780041666667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,133.25,0,0,0,0,0
"658",2017-10-19,220.534081433534,0,6.31427042829264,"4",226.848351861827,18.9428112848779,11.3625025868221,1.30833333333333,90.2916666666667,38.1741667997937,45.7246541666667,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,90.2916666666667,0,0,0,0,0
"659",2017-10-20,221.307139144732,0,10.483505721702,"5",231.790644866434,31.5936198012904,12.8662135983256,1.33291666666667,143.5,37.8130427282103,56.1937625,24,"4","4","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,143.5,0,0,0,0,0
"660",2017-10-21,2.37245116625673,0,0,"6",2.37245116625673,0,11.4796944115086,1.37375,182.666666666667,37.4547576407027,34.80335,24,"7","7","7",1,1,0,1,1,0,0.421103916541396,0,34.80335,1.37375,0,0,0.421103916541396,34.80335,1.37375,182.666666666667,0,0,0,0,0
"661",2017-10-22,4.48937520711774,0,0,"7",4.48937520711774,0,12.066847545443,2.35,207.666666666667,37.0994269446436,59.6697875,24,"7","7","7",1,1,0,1,1,0,0,0,59.6697875,2.35,0,0,0,59.6697875,2.35,207.666666666667,0,0,0,0,0
"662",2017-10-23,221.505996315064,0,82.6477181260579,"1",304.153714441122,247.943154378174,10.2974420592798,1.57,236.666666666667,36.7471660113648,31.1632333333333,24,"6","6","4",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,236.666666666667,0,0,0,0,0
"663",2017-10-24,221.886420712986,0,70.842075980797,"2",292.728496693783,212.526227942391,10.5299515627484,1.22375,175.291666666667,36.3980901320713,39.7846958333333,24,"6","6","6",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,175.291666666667,0,0,0,0,0
"664",2017-10-25,222.058732084861,0,43.8290600407671,"3",265.887792125628,136.089937195782,14.6068140947012,3.00958333333333,230.25,36.0523144721869,39.4418708333333,24,"6","6","6",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,230.25,0,0,0,0,0
"665",2017-10-26,219.866234082049,0,43.9740975102984,"4",263.840331592347,131.922292530895,12.4011977296898,2.43541666666667,249.916666666667,35.7099540241247,45.3725166666667,24,"6","6","6",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,249.916666666667,0,0,0,0,0
"666",2017-10-27,220.582652936625,0,42.695188188843,"5",263.277841125468,128.085564566529,10.7679662531279,3.43833333333333,282.125,35.371123558487,40.1426333333333,24,"6","6","6",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,282.125,0,0,0,0,0
"667",2017-10-28,2.37189482382481,0,0,"6",2.37189482382481,0,9.90859574856202,5.14166666666667,256.416666666667,35.0359375736976,25.5099625,24,"7","7","7",1,1,0,1,1,0,1.99220257948799,0,25.5099625,5.14166666666667,0,0,1.99220257948799,25.5099625,5.14166666666667,256.416666666667,0,0,0,0,0
"668",2017-10-29,4.31195530485874,0,0,"7",4.31195530485874,0,8.11947276931655,5.4552,280.84,34.7045102440758,32.367908,25,"7","7","7",1,1,0,1,1,0,3.78132555873346,0,32.367908,5.4552,0,0,3.78132555873346,32.367908,5.4552,280.84,0,0,0,0,0
"669",2017-10-30,218.937815329431,0,126.975603556528,"1",345.913418885959,366.170802296748,6.18374369308244,3.19791666666667,284.708333333333,34.3769553663633,83.9,24,"3","3","2",1,1,0,1,1,0,5.71705463496757,0,83.9,3.19791666666667,0,0,5.71705463496757,83.9,3.19791666666667,284.708333333333,0,0,0,0,0
"670",2017-10-31,219.442179318821,0,119.259346156173,"2",338.701525474994,357.778038468518,7.09853319636205,2.57875,257.75,34.0533863047232,33.2611208333333,24,"3","3","3",1,1,0,1,1,0,4.80226513168795,0,33.2611208333333,2.57875,0,0,4.80226513168795,33.2611208333333,2.57875,257.75,0,0,0,0,0
"671",2017-11-01,219.292948601573,0,114.56870780649,"3",333.861656408064,343.706123419471,9.5090571985715,3.05833333333333,234.25,33.7339159342301,21.5331625,24,"3","3","3",1,1,0,1,1,0,2.39174112947851,0,21.5331625,3.05833333333333,0,0,2.39174112947851,21.5331625,3.05833333333333,234.25,0,0,0,0,0
"672",2017-11-02,218.641971699214,0,107.359237225229,"4",326.001208924444,322.077711675688,9.64320015699082,2.49666666666667,244.25,33.4186565828758,27.7531416666667,24,"3","3","3",1,1,0,1,1,0,2.25759817105919,0,27.7531416666667,2.49666666666667,0,0,2.25759817105919,27.7531416666667,2.49666666666667,244.25,0,0,0,0,0
"673",2017-11-03,221.876928818333,0,76.2967955299433,"5",298.173724348276,228.89038658983,8.82212363794177,1.56291666666667,228.5,33.1077199721246,37.9396375,24,"3","3","3",1,1,0,1,1,0,3.07867469010823,0,37.9396375,1.56291666666667,0,0,3.07867469010823,37.9396375,1.56291666666667,228.5,0,0,0,0,0
"674",2017-11-04,2.42644272051135,0,0,"6",2.42644272051135,0,7.51842300563842,1.575,147.875,32.801217156048,59.7576916666667,24,"7","7","7",1,1,0,1,1,0,4.38237532241159,0,59.7576916666667,1.575,0,0,4.38237532241159,59.7576916666667,1.575,147.875,0,0,0,0,0
"675",2017-11-05,4.60103489051134,0,0.25428921306152,"7",4.85532410357286,0.762867639184559,9.48116205072464,1.77125,199.5,32.4992584590839,28.3612375,24,"7","7","7",1,1,0,1,1,0,2.41963627732537,0,28.3612375,1.77125,0,0,2.41963627732537,28.3612375,1.77125,199.5,0,0,0,0,0
"676",2017-11-06,221.490456321456,0,148.063331195128,"1",369.553787516584,438.310550490756,6.89488870041909,1.57041666666667,286.958333333333,32.2019534124622,50.6452541666667,24,"3","3","3",1,1,0,1,1,0,5.00590962763092,0,50.6452541666667,1.57041666666667,0,0,5.00590962763092,50.6452541666667,1.57041666666667,286.958333333333,0,0,0,0,0
"677",2017-11-07,219.232044560681,0,100.1127909518,"2",319.344835512481,286.936445802513,5.49792401382254,1.81416666666667,84.375,31.909410689349,50.3507791666667,24,"3","3","3",1,1,0,1,1,0,6.40287431422747,0,50.3507791666667,1.81416666666667,0,0,6.40287431422747,50.3507791666667,1.81416666666667,84.375,0,0,0,0,0
"678",2017-11-08,221.395916719399,0,102.995528551457,"3",324.391445270856,308.986585654371,7.33610125118678,2.24625,76.6666666666667,31.621738038765,27.9255041666667,24,"3","3","3",1,1,0,1,1,0,4.56469707686323,0,27.9255041666667,2.24625,0,0,4.56469707686323,27.9255041666667,2.24625,76.6666666666667,0,0,0,0,0
"679",2017-11-09,225.434871955064,0,113.054359002294,"4",338.489230957358,339.163077006882,6.31606964815077,1.53791666666667,184.541666666667,31.3390422183397,18.8437791666667,24,"3","3","3",1,1,0,1,1,0,5.58472867989923,0,18.8437791666667,1.53791666666667,0,0,5.58472867989923,18.8437791666667,1.53791666666667,184.541666666667,0,0,0,0,0
"680",2017-11-10,221.558817361668,0,114.408668126101,"5",335.967485487769,343.226004378303,7.10594990818278,3.67083333333333,224.625,31.061428925968,19.9844666666667,24,"3","3","3",1,1,0,1,1,0,4.79484841986723,0,19.9844666666667,3.67083333333333,0,0,4.79484841986723,19.9844666666667,3.67083333333333,224.625,0,0,0,0,0
"681",2017-11-11,1.1693031687382,0,4.60674313958074,"6",5.77604630831893,13.0747113534247,5.46843130674435,3.95,245.625,30.789002730443,24.6982583333333,24,"7","7","7",1,1,0,1,1,0,6.43236702130566,0,24.6982583333333,3.95,0,0,6.43236702130566,24.6982583333333,3.95,245.625,0,0,0,0,0
